2024-03-20 19:14:35,558 INFO    StreamThr :26217 [internal.py:wandb_internal():86] W&B internal server running at pid: 26217, started at: 2024-03-20 19:14:35.558232
2024-03-20 19:14:35,559 DEBUG   HandlerThread:26217 [handler.py:handle_request():146] handle_request: status
2024-03-20 19:14:35,564 INFO    WriterThread:26217 [datastore.py:open_for_write():87] open: /home/uosai/바탕화면/mini-marl/mappo/wandb/run-20240320_191435-59soinp0/run-59soinp0.wandb
2024-03-20 19:14:35,565 DEBUG   SenderThread:26217 [sender.py:send():378] send: header
2024-03-20 19:14:35,581 DEBUG   SenderThread:26217 [sender.py:send():378] send: run
2024-03-20 19:14:36,100 INFO    SenderThread:26217 [dir_watcher.py:__init__():211] watching files in: /home/uosai/바탕화면/mini-marl/mappo/wandb/run-20240320_191435-59soinp0/files
2024-03-20 19:14:36,100 INFO    SenderThread:26217 [sender.py:_start_run_threads():1099] run started: 59soinp0 with start time 1710929675.558293
2024-03-20 19:14:36,109 DEBUG   HandlerThread:26217 [handler.py:handle_request():146] handle_request: check_version
2024-03-20 19:14:36,110 DEBUG   SenderThread:26217 [sender.py:send_request():405] send_request: check_version
2024-03-20 19:14:36,171 DEBUG   HandlerThread:26217 [handler.py:handle_request():146] handle_request: run_start
2024-03-20 19:14:36,181 DEBUG   HandlerThread:26217 [system_info.py:__init__():26] System info init
2024-03-20 19:14:36,181 DEBUG   HandlerThread:26217 [system_info.py:__init__():41] System info init done
2024-03-20 19:14:36,181 INFO    HandlerThread:26217 [system_monitor.py:start():194] Starting system monitor
2024-03-20 19:14:36,181 INFO    SystemMonitor:26217 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-20 19:14:36,181 INFO    HandlerThread:26217 [system_monitor.py:probe():214] Collecting system info
2024-03-20 19:14:36,182 INFO    SystemMonitor:26217 [interfaces.py:start():190] Started cpu monitoring
2024-03-20 19:14:36,182 INFO    SystemMonitor:26217 [interfaces.py:start():190] Started disk monitoring
2024-03-20 19:14:36,183 INFO    SystemMonitor:26217 [interfaces.py:start():190] Started gpu monitoring
2024-03-20 19:14:36,183 INFO    SystemMonitor:26217 [interfaces.py:start():190] Started memory monitoring
2024-03-20 19:14:36,184 INFO    SystemMonitor:26217 [interfaces.py:start():190] Started network monitoring
2024-03-20 19:14:36,197 DEBUG   HandlerThread:26217 [system_info.py:probe():150] Probing system
2024-03-20 19:14:36,206 DEBUG   HandlerThread:26217 [system_info.py:_probe_git():135] Probing git
2024-03-20 19:14:36,220 DEBUG   HandlerThread:26217 [system_info.py:_probe_git():143] Probing git done
2024-03-20 19:14:36,221 DEBUG   HandlerThread:26217 [system_info.py:probe():198] Probing system done
